Current Time,Latitude,Longitude,Time,Altitude,Velocity,Satelites,Acceleration,Temperature,GyroX,,,,
2019-05-18 16:07,46.004501,-72.732597,192.49,1.16,0.5556,9,10.03,34.93,0.125,,,,
2019-05-18 16:07,46.004501,-72.732597,192.563,1.03,0.5556,9,10.03,34.93,0.125,,,,
2019-05-18 16:07,46.004501,-72.732597,192.634,1.19,0.5556,9,10.03,34.93,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,192.707,1.05,0.5556,9,10.05,34.94,0,,,,
2019-05-18 16:07,46.004501,-72.732597,192.778,1.28,0.5556,9,10.05,34.94,-0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,192.85,1.33,0.5556,9,10.06,34.93,-0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,192.926,1.09,0.5556,9,10.06,34.94,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,192.997,1.09,0.5556,9,10.04,34.94,-0.1875,,,,
2019-05-18 16:07,46.004501,-72.732597,193.069,1.31,0.5556,9,10.05,34.94,0,,,,
2019-05-18 16:07,46.004501,-72.732597,193.14,1.1,0.5556,9,10.04,34.95,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,193.211,1.3,0.5556,9,10.07,34.94,0.125,,,,
2019-05-18 16:07,46.004501,-72.732597,193.283,1.15,0.5556,9,10.06,34.95,0,,,,
2019-05-18 16:07,46.004501,-72.732597,193.358,1.03,0.5556,9,10.05,34.95,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,193.429,1.24,0.5556,9,10.02,34.95,0,,,,
2019-05-18 16:07,46.004501,-72.732597,193.528,1.13,0.5556,9,10.04,34.95,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,193.571,1.22,0.5556,9,10.03,34.95,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,193.643,1.22,0.5556,9,10.05,34.96,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,193.717,0.83,0.5556,9,10.05,34.96,-0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,193.789,1.21,0.5556,9,10.08,34.96,-0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,193.861,1.32,0.5556,9,10.05,34.95,0,,,,
2019-05-18 16:07,46.004501,-72.732597,193.932,1.11,0.5556,9,10.08,34.96,0.125,,,,
2019-05-18 16:07,46.004501,-72.732597,194.005,1.17,0.5556,9,10.08,34.95,0,,,,
2019-05-18 16:07,46.004501,-72.732597,194.079,0.98,0.5556,9,10.07,34.97,-0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,194.15,0.97,0.5556,9,10.04,34.96,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,194.221,1.07,0.5556,9,10.01,34.95,0.1875,,,,
2019-05-18 16:07,46.004501,-72.732597,194.293,1.09,0.5556,9,10.06,34.96,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,194.366,1.11,0.5556,9,10.03,34.96,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,194.436,1.09,0.5556,9,10.06,34.96,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,194.511,1.11,0.5556,9,10.04,34.95,0,,,,
2019-05-18 16:07,46.004501,-72.732597,194.582,1.15,0.5556,9,10.06,34.96,0,,,,
2019-05-18 16:07,46.004501,-72.732597,194.652,1.07,0.5556,9,10.04,34.96,-0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,194.726,0.94,0.5556,9,10.07,34.97,-0.125,,,,
2019-05-18 16:07,46.004501,-72.732597,194.801,0.93,0.5556,9,10.07,34.96,0,,,,
2019-05-18 16:07,46.004501,-72.732597,194.872,1.11,0.5556,9,10.06,34.96,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,194.943,1.26,0.5556,9,10.05,34.96,0,,,,
2019-05-18 16:07,46.004501,-72.732597,195.014,1.41,0.5556,9,10.05,34.96,0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,195.085,1.03,0.5556,9,10.04,34.97,-0.0625,,,,
2019-05-18 16:07,46.004501,-72.732597,195.161,1.29,0.5556,9,10.03,34.96,0,,,,
2019-05-18 16:07,46.004501,-72.732597,195.232,1.23,0.5556,9,10.04,34.96,0.1875,,,,
2019-05-18 16:07,46.004501,-72.732597,195.303,1,0.5556,9,10.03,34.98,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,195.375,1.02,0.5556,9,10.07,34.97,0,,,,
2019-05-18 16:07,46.004498,-72.732597,195.448,1.23,0.5556,9,10.06,34.96,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,195.522,1.01,0.5556,9,10.09,34.98,0.0625,,,,
2019-05-18 16:07,498,-72.732597,195.592,1.07,0.5556,9,10.05,34.97,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,195.664,0.98,0.5556,9,10.05,34.97,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,195.735,1.2,0.5556,9,10.05,34.97,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,195.806,1.16,0.5556,9,10.02,34.96,0,,,,
2019-05-18 16:07,46.004498,-72.732597,195.88,1.24,0.5556,9,10.04,34.97,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,195.954,1.18,0.5556,9,10.03,34.96,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,196.025,1.14,0.5556,9,10.05,34.97,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,196.097,0.98,0.5556,9,10.05,34.97,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,196.173,1.23,0.5556,9,10.06,34.97,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,196.244,1.1,0.5556,9,10.05,34.98,0,,,,
2019-05-18 16:07,46.004498,-72.732597,196.316,1.17,0.5556,9,10.06,34.97,0,,,,
2019-05-18 16:07,46.004498,-72.732597,196.387,1.16,0.5556,9,10.07,34.98,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,196.458,0.96,0.5556,9,10.05,34.99,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,196.532,1.15,0.5556,9,10.06,34.98,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,196.605,1.14,0.5556,9,10.01,34.98,0,,,,
2019-05-18 16:07,46.004498,-72.732597,196.676,1.55,0.5556,9,10.05,34.97,-0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,196.747,1.16,0.5556,9,10.05,34.99,0,,,,
2019-05-18 16:07,46.004498,-72.732597,196.819,1.2,0.5556,9,10.03,34.99,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,196.892,1.43,0.5556,9,10.06,34.98,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,196.966,1.3,0.5556,9,10.05,34.98,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,197.038,1.29,0.5556,9,10.06,34.98,0,,,,
2019-05-18 16:07,46.004498,-72.732597,197.136,1.19,0.5556,9,10.05,34.98,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,197.183,1.16,0.5556,9,10.07,34.99,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,197.256,1.4,0.5556,9,10.06,34.98,0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,197.327,1.65,0.5556,9,10.04,34.98,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,197.398,1.2,0.5556,9,10.06,34.99,0,,,,
2019-05-18 16:07,46.004498,-72.732597,197.469,1.25,0.5556,9,10.04,34.99,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,197.542,1.33,0.5556,9,10.04,34.99,0,,,,
2019-05-18 16:07,46.004498,-72.732597,197.617,1.37,0.5556,9,10.04,34.99,-0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,197.469,1.25,0.5556,9,10.04,34.99,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,197.542,1.33,0.5556,9,10.04,34.99,0,,,,
2019-05-18 16:07,46.004498,-72.732597,197.617,1.37,0.5556,9,10.04,34.99,-0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,197.688,1.48,0.5556,9,10.05,34.99,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,197.759,1.31,0.5556,9,10.05,35,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,197.834,1.37,0.5556,9,10.05,34.98,-0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,197.908,1.2,0.5556,9,10.06,34.99,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,197.759,1.31,0.5556,9,10.05,35,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,197.834,1.37,0.5556,9,10.05,34.98,-0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,197.908,1.2,0.5556,9,10.06,34.99,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,197.979,1.22,0.5556,9,10.05,34.99,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,198.05,1.41,0.5556,9,10.06,34.99,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,198.121,1.15,0.5556,9,10.02,35,0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,198.193,1.24,0.5556,9,10.05,35,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,198.268,1.37,0.5556,9,10.03,34.99,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,198.339,1.16,0.5556,9,10.04,35,0,,,,
2019-05-18 16:07,46.004498,-72.732597,198.41,1.02,0.5556,9,10.04,35.01,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,198.481,1.27,0.5556,9,10.06,34.99,0,,,,
2019-05-18 16:07,46.004498,-72.732597,198.553,1.23,0.5556,9,10.05,34.99,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,198.629,1.02,0.5556,9,10.04,35.01,-0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,198.7,0.92,0.5556,9,10.05,35.01,-0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,198.845,1.06,0.5556,9,10.05,35,0,,,,
2019-05-18 16:07,46.004498,-72.732597,198.92,1.16,0.5556,9,10.06,34.99,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,198.991,1.21,0.5556,9,10.04,35,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,199.062,0.75,0.5556,9,10.05,35.01,0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,199.133,1.07,0.5556,9,10.03,35.01,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,199.204,0.88,0.5556,9,10.07,35.02,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,199.348,1,0.5556,9,10.05,35.01,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,199.422,0.89,0.5556,9,10.03,35.01,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,199.493,1.03,0.5556,9,10.08,35.01,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,199.642,0.93,0.5556,9,10.05,35.02,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,199.713,1.1,0.5556,9,10.08,35,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,199.784,0.93,0.5556,9,10.07,35.02,0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,199.855,0.97,0.5556,9,10.06,35.01,0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,199.928,0.92,0.5556,9,10.03,35.01,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,199.999,1.16,0.5556,9,10.05,35.01,0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,200.073,1.14,0.5556,9,10.04,35.02,0,,,,
2019-05-18 16:07,46.004498,-72.732597,200.144,1.13,0.5556,9,10.02,35.01,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,200.216,0.97,0.5556,9,10.02,35.01,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,200.29,1.28,0.5556,9,10.04,35.01,-0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,200.364,1.25,0.5556,9,10.07,35.02,-0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,200.435,1.13,0.5556,9,10.04,35.02,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,200.507,1.17,0.5556,9,10.06,35.02,0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,200.581,1.15,0.5556,9,10.03,35.02,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,200.651,1.2,0.5556,9,10.07,35.02,0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,200.748,0.94,0.5556,9,10.03,35.02,0.375,,,,
2019-05-18 16:07,46.004498,-72.732597,200.796,1.22,0.5556,9,10.05,35.02,0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,200.867,1.24,0.5556,9,10.05,35.02,0,,,,
2019-05-18 16:07,46.004498,-72.732597,200.939,0.96,0.5556,9,10.04,35.03,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,201.015,1.07,0.5556,9,10.05,35.03,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,201.086,1.14,0.5556,9,10.04,35.03,-0.375,,,,
2019-05-18 16:07,46.004498,-72.732597,201.377,1.31,0.5556,9,10.05,35.04,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,201.448,1.17,0.5556,9,10.07,35.04,0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,201.593,1.13,0.5556,9,10.06,35.04,0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,201.666,1.03,0.5556,9,10.04,35.04,0.25,,,,
2019-05-18 16:07,46.004498,-72.732597,201.737,1.05,0.5556,9,10.05,35.04,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,201.808,1.19,0.5556,9,10.05,35.03,0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,201.879,1.02,0.5556,9,10.02,35.05,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,201.952,1.21,0.5556,9,10.02,35.04,-0.125,,,,
2019-05-18 16:07,46.004498,-72.732597,202.028,1.17,0.5556,9,10.06,35.04,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,202.75,0.74,0.5556,9,10.06,35.06,0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,202.821,0.73,0.5556,9,10.03,35.07,-0.0625,,,,
2019-05-18 16:07,46.004498,-72.732597,202.969,1.1,0.5556,9,10.05,35.05,-0.1875,,,,
2019-05-18 16:07,46.004498,-72.732597,203.041,0.79,0.5556,9,10.06,35.07,-0.3125,,,,
2019-05-18 16:07,46.004498,-72.732597,203.113,0.75,0.5556,9,10.06,35.07,-0.0625,,,,
2019-05-18 16:07,46.004494,-72.732597,203.474,0.8,0.5556,9,10.04,35.07,0.125,,,,
2019-05-18 16:07,46.004494,-72.732597,203.547,1.08,0.5556,9,10.04,35.06,0.125,,,,
2019-05-18 16:07,46.004494,-72.732597,203.621,1.05,0.5556,9,10.03,35.06,0.1875,,,,
2019-05-18 16:07,46.004494,-72.732597,203.982,1.2,0.5556,9,10.07,35.07,-0.0625,,,,
2019-05-18 16:07,46.004494,-72.732597,204.054,0.79,0.5556,9,10.05,35.08,0.0625,,,,
2019-05-18 16:07,46.004494,-72.732597,204.125,0.9,0.5556,9,10.05,35.08,0,,,,
2019-05-18 16:07,46.004494,-72.732597,204.197,1.11,0.5556,9,10.05,35.06,0.0625,,,,
2019-05-18 16:07,46.004494,-72.732597,204.272,1.05,0.5556,9,10.04,35.07,-0.125,,,,
2019-05-18 16:07,46.004494,-72.732597,204.366,1.54,0.5556,9,10.06,35.06,0.1875,,,,
2019-05-18 16:07,46.004494,-72.73259,204.414,1.37,0.5556,9,10.05,35.07,0.0625,,,,
2019-05-18 16:07,46.004494,-72.73259,204.485,1.32,0.5556,9,10.07,35.07,0.1875,,,,
2019-05-18 16:07,46.004494,-72.73259,204.557,1.22,0.5556,9,10.06,35.07,0.125,,,,
2019-05-18 16:07,46.004494,-72.73259,204.632,0.99,0.5556,9,10.06,35.08,0.0625,,,,
2019-05-18 16:07,46.004494,-72.73259,204.704,1.15,0.5556,9,10.05,35.08,0.0625,,,,
2019-05-18 16:07,46.004494,-72.73259,204.775,1.31,0.5556,9,10.06,35.07,0.125,,,,
2019-05-18 16:07,46.004494,-72.73259,204.846,1.15,0.5556,9,10.06,35.08,0.0625,,,,
2019-05-18 16:07,46.004494,-72.73259,204.917,1.25,0.5556,9,10.05,35.07,0,,,,
2019-05-18 16:07,46.004494,-72.73259,204.989,1.05,0.5556,9,10.04,35.09,0,,,,
2019-05-18 16:07,46.004494,-72.73259,205.06,0.92,0.5556,9,10.03,35.09,-0.0625,,,,
2019-05-18 16:07,46.004494,-72.73259,205.135,1.13,0.5556,9,10.06,35.08,-0.125,,,,
2019-05-18 16:07,46.004494,-72.73259,205.207,1.16,0.5556,9,10.04,35.08,-0.125,,,,
2019-05-18 16:07,46.004494,-72.73259,205.279,0.99,0.5556,9,10.03,35.09,-0.1875,,,,
2019-05-18 16:07,46.004494,-72.73259,205.355,1.1,0.5556,9,10.05,35.08,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,205.427,1.14,0.5556,9,10.05,35.09,0,,,,
2019-05-18 16:07,46.00449,-72.73259,205.497,1.26,0.5556,9,10.07,35.08,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,205.569,1.24,0.5556,9,10.05,35.09,0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,205.642,1.02,0.5556,9,10.06,35.09,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,205.712,1.24,0.5556,9,10.07,35.09,0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,205.929,1.14,0.5556,9,10.03,35.1,-0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,206.001,1.45,0.5556,9,10.07,35.09,-0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,206.077,0.97,0.5556,9,10.04,35.1,-0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,206.148,1.15,0.5556,9,10.05,35.1,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,206.22,1,0.5556,9,10.06,35.1,-0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,206.295,1.16,0.5556,9,10.05,35.09,0,,,,
2019-05-18 16:07,46.00449,-72.73259,206.365,1.29,0.5556,9,10.06,35.09,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,206.438,1.18,0.5556,9,10.06,35.1,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,206.509,1.21,0.5556,9,10.04,35.1,0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,206.58,1.08,0.5556,9,10.03,35.1,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,206.653,1.03,0.5556,9,10.06,35.1,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,206.727,1.07,0.5556,9,10.03,35.1,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,206.798,1.2,0.5556,9,10.04,35.1,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,206.869,1.11,0.5556,9,10.05,35.1,0,,,,
2019-05-18 16:07,46.00449,-72.73259,207.16,1.18,0.5556,9,10.05,35.1,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,207.23,1.24,0.5556,9,10.06,35.1,0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,207.302,1.49,0.5556,9,10.06,35.09,0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,207.376,1.35,0.5556,9,10.03,35.1,0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,207.449,1.19,0.5556,9,10.04,35.11,0,,,,
2019-05-18 16:07,46.00449,-72.73259,207.519,1.31,0.5556,9,10.06,35.11,0,,,,
2019-05-18 16:07,46.00449,-72.73259,207.591,1.23,0.5556,9,10.03,35.11,-0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,207.662,1.13,0.5556,9,10.03,35.11,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,207.738,1.22,0.5556,9,10.05,35.11,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,207.811,1.51,0.5556,9,10.05,35.1,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,207.981,0.99,0.5556,9,10.03,35.12,0,,,,
2019-05-18 16:07,46.00449,-72.73259,208.028,0.97,0.5556,9,10.02,35.11,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,208.101,1.17,0.5556,9,10.08,35.11,0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,208.171,1.37,0.5556,9,10.05,35.1,0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,208.242,1.13,0.5556,9,10.06,35.11,0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,208.314,1.26,0.5556,9,10.06,35.11,0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,208.386,1.15,0.5556,9,10.04,35.11,0,,,,
2019-05-18 16:07,46.00449,-72.73259,208.46,0.97,0.5556,9,10.05,35.13,-0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,208.532,1.13,0.5556,9,10.04,35.11,-0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,208.604,1.05,0.5556,9,10.03,35.12,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,208.676,1.3,0.5556,9,10.06,35.11,-0.375,,,,
2019-05-18 16:07,46.00449,-72.73259,208.752,1.25,0.5556,9,10.04,35.12,-0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,208.823,0.92,0.5556,9,10.07,35.13,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,208.895,1.05,0.5556,9,10.04,35.14,-0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,208.968,1.1,0.5556,9,10.08,35.14,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.043,1.32,0.5556,9,10.06,35.12,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.114,1.27,0.5556,9,10.04,35.12,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.184,1.45,0.5556,9,10.05,35.12,0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.255,1.41,0.5556,9,10.02,35.12,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.327,1.37,0.5556,9,10.06,35.12,0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,209.401,1.39,0.5556,9,10.02,35.12,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,209.474,1.04,0.5556,9,10.04,35.14,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,209.546,1.01,0.5556,9,10.05,35.13,0,,,,
2019-05-18 16:07,46.00449,-72.73259,209.617,1.14,0.5556,9,10.06,35.12,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,209.691,1.47,0.5556,9,10.07,35.13,-0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.765,1.15,0.5556,9,10.06,35.13,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,209.836,1.35,0.5556,9,10.09,35.14,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,209.907,1.06,0.5556,9,10.07,35.13,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.979,1.12,0.5556,9,10.06,35.14,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.836,1.35,0.5556,9,10.09,35.14,0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,209.907,1.06,0.5556,9,10.07,35.13,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,209.979,1.12,0.5556,9,10.06,35.14,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,210.053,0.97,0.5556,9,10.04,35.13,0,,,,
2019-05-18 16:07,46.00449,-72.73259,210.123,1.39,0.5556,9,10.05,35.12,0,,,,
2019-05-18 16:07,46.00449,-72.73259,210.196,1.1,0.5556,9,10.04,35.14,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,210.123,1.39,0.5556,9,10.05,35.12,0,,,,
2019-05-18 16:07,46.00449,-72.73259,210.196,1.1,0.5556,9,10.04,35.14,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,210.268,1.06,0.5556,9,10.04,35.12,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,210.341,1,0.5556,9,10.06,35.13,-0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,210.416,1.03,0.5556,9,10.02,35.14,-0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,210.488,1.11,0.5556,9,10.08,35.14,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,210.559,1.03,0.5556,9,10.06,35.13,0,,,,
2019-05-18 16:07,46.00449,-72.73259,210.632,1.27,0.5556,9,10.07,35.13,0.1875,,,,
2019-05-18 16:07,46.00449,-72.73259,210.706,1.24,0.5556,9,10.05,35.14,0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,210.776,0.9,0.5556,9,10.07,35.14,0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,210.848,1.32,0.5556,9,10.07,35.14,0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,210.92,1.12,0.5556,9,10.03,35.14,0.125,,,,
2019-05-18 16:07,46.00449,-72.73259,210.991,1.15,0.5556,9,10.04,35.14,-0.0625,,,,
2019-05-18 16:07,46.00449,-72.73259,211.139,1.03,0.5556,9,10.05,35.14,-0.25,,,,
2019-05-18 16:07,46.00449,-72.73259,211.21,1.18,0.5556,9,10.06,35.14,-0.375,,,,
2019-05-18 16:07,46.00449,-72.73259,211.282,1.28,0.5556,9,10.06,35.14,-0.3125,,,,
2019-05-18 16:07,46.00449,-72.73259,211.358,1.21,0.5556,9,10.06,35.14,-0.375,,,,
2019-05-18 16:07,46.004486,-72.732582,211.43,1.08,0.5556,9,10.06,35.15,-0.0625,,,,
2019-05-18 16:07,46.004486,-72.732582,211.501,0.97,0.5556,9,10.08,35.15,0.125,,,,
2019-05-18 16:07,46.004486,-72.732582,211.599,1.1,0.5556,9,10.07,35.14,0.25,,,,
2019-05-18 16:07,46.004486,-72.732582,211.647,1.04,0.5556,9,10.06,35.15,0.375,,,,
2019-05-18 16:07,46.004486,-72.732582,211.72,1.02,0.5556,9,10.04,35.15,0.3125,,,,
2019-05-18 16:07,46.004486,-72.732582,211.79,1.08,0.5556,9,10.05,35.15,0.3125,,,,
2019-05-18 16:07,46.004486,-72.732582,211.861,1.12,0.5556,9,10.04,35.14,0.125,,,,
2019-05-18 16:07,46.004486,-72.732582,211.932,1.13,0.5556,9,10.05,35.15,-0.1875,,,,
2019-05-18 16:07,46.004486,-72.732582,212.007,1.01,0.5556,9,10.08,35.15,-0.4375,,,,
2019-05-18 16:07,46.004486,-72.732582,212.079,0.98,0.5556,9,10.05,35.15,-0.5,,,,
2019-05-18 16:07,46.004486,-72.732582,212.152,1,0.5556,9,10.05,35.15,-0.3125,,,,
2019-05-18 16:07,46.004486,-72.732582,212.224,0.68,0.5556,9,10.04,35.15,-0.1875,,,,
2019-05-18 16:07,46.004486,-72.732582,212.3,0.87,0.5556,9,10.06,35.14,-0.1875,,,,
2019-05-18 16:07,46.004486,-72.732582,212.372,0.89,0.5556,9,10.07,35.15,-0.0625,,,,
2019-05-18 16:07,46.004486,-72.732582,212.443,1,0.5556,9,10.03,35.15,0.1875,,,,
2019-05-18 16:07,46.004486,-72.732582,212.515,1.02,0.5556,9,10.07,35.15,0.25,,,,
2019-05-18 16:07,46.004486,-72.732582,212.588,1.19,0.5556,9,10.01,35.15,0.3125,,,,
2019-05-18 16:07,46.004486,-72.732582,212.661,1.14,0.5556,9,10.06,35.15,0.0625,,,,
2019-05-18 16:07,46.004486,-72.732582,212.731,1.01,0.5556,9,10.04,35.16,0.125,,,,
